VA,3.1,3.1,9.4,15.0,67.08707903,275.1,9.1,15.2,31.2,35.13,57.73630343,12.6,4.644481685,53.0,58268.0,23.4,3.0,18.0,25936.0,32.03719358,11.5,15.446904274628674
WI,3.5,3.5,10.2,23.5,74.58061534,268.6,10.4,16.1,29.8,52.15,54.1485831,13.2,6.541871921,24.0,51175.0,22.6,1.0,19.9,22532.0,33.84567127,10.9,12.62105837128205
ID,3.6,3.7,10.8,14.8,93.32376167,351.9,10.8,16.3,29.0,58.81,50.19455253,13.9,5.194805195,46.0,42907.0,23.9,2.0,18.7,17225.0,32.05741627,9.8,14.130715591000001
WV,4.7,4.9,14.7,10.9,91.94345478,357.0,14.9,23.9,36.6,76.6,36.68486067,22.3,7.873134328,28.0,41010.0,37.1,2.0,24.5,17355.0,45.31516184,13.5,28.09273757707353
KY,4.3,5.1,13.2,11.7,65.25599606,423.4,15.3,23.7,38.6,99.88,46.1338991,22.2,8.257008049,38.0,31558.0,32.1,2.0,38.3,14033.0,55.91638671,12.5,17.66441151
MI,4.0,3.9,12.3,18.1,73.86455762,300.8,11.8,19.1,33.3,66.88,56.63240333,15.5,10.98298677,26.0,39359.0,24.1,1.0,25.6,20214.0,36.43303262,13.5,14.926090667538464
MN,2.8,2.8,8.7,19.9,82.88021298,318.7,8.4,16.9,27.9,44.98,60.70878274,11.9,4.330512693,84.0,49934.0,23.5,4.0,18.3,22818.0,30.36093418,9.6,11.073034446714285
SC,4.1,4.4,13.2,14.1,87.29016787,496.1,13.7,21.3,40.0,79.26,39.85644125,21.9,7.723822147000001,59.0,33644.0,32.5,3.0,34.8,12984.0,69.38300349,14.6,14.217031124592594
GA,4.2,4.5,13.0,14.2,66.79608408,481.3,13.9,19.7,37.3,60.2,50.89524594,20.4,9.008379888,57.0,35078.0,34.5,3.0,36.2,12442.0,60.16713092,12.9,14.893421475186669
LA,4.2,4.6,13.4,16.2,84.20119654,465.6,14.6,23.3,34.3,99.27,42.571485700000004,23.3,7.450561197000001,74.0,38998.0,32.9,3.0,33.3,13255.0,69.21494686,13.3,16.037126367462122
